,clean,corrupted,corrupted_hard,correct_idx,incorrect_idx
2206, by the respondent Selvije, by the respondent Reginald,,32583,69
2207, was represented by Tok, was represented by Daniel,,14391,10213
2208, case and advocate Teitgen, case and advocate Darlene,,1541,1751
2209, the expert Aycan, the expert Courtney,,5092,2191
2210, the expert Ilhami, the expert Annette,,74,442
2211, a court designated by Jovin, a court designated by Abigail,,249,647
2212, by the applicant's representative Alan, by the applicant's representative William,,17560,7252
2213, by the applicant's representative Carrère, by the applicant's representative Cheryl,,10133,1190
2214, case and advocate Zeilinger, case and advocate Jacqueline,,254,4115
2215, by the respondent Reminiac, by the respondent Gabriela,,317,7896
2216, was represented by Danisiewicz, was represented by Alejandro,,48446,33998
2217, by the applicant's representative Rydz, by the applicant's representative Gabrielle,,91,4415
2218, by the applicant's representative Fuertes, by the applicant's representative Caitlin,,265,3642
2219, was represented by Eşim, was represented by Gabrielle,,303,4415
2220, the expert Tekeli, the expert Yolanda,,7876,7447
2221, was represented by Weh, was represented by Vicki,,73,40176
2222, by the applicant Gardel, by the applicant Erika,,293,32410
2223, by the applicant's representative Barney, by the applicant's representative Suzanne,,2191,17416
2224, by the applicant Fidan, by the applicant Sheena,,31945,6736
2225, case and advocate Spitzer, case and advocate Gina,,13412,1758
2226, the expert Detective, the expert Scott,,27983,7493
2227, was represented by Lecomte, was represented by Alejandra,,442,17244
2228, by the respondent Linke, by the respondent Cheryl,,413,1190
2229, case and advocate Husain, case and advocate Derrick,,404,4662
2230, the expert Kurzac, the expert Jacqueline,,317,4115
2231, by the respondent Civil, by the respondent Stephanie,,10109,38150
2232, the expert Regan, the expert Tamara,,266,4595
2233, by the applicant's representative Baynal, by the applicant's representative Michele,,2110,48056
2234, by the respondent Elvin, by the respondent Alvin,,8498,8498
2235, the expert Ellez, the expert Ashlee,,33383,14906
2236, a court designated by Commander, a court designated by Peter,,24609,7993
2237, by the respondent Runham, by the respondent Destiny,,3964,5104
2238, by the applicant's representative Copp, by the applicant's representative Damon,,377,251
2239, was represented by Smilja, was represented by Alyssa,,6362,66
2240, by the respondent Akkuş, by the respondent Priscilla,,9663,6077
2241, case and advocate Turğay, case and advocate Vickie,,333,466
2242, case and advocate Ete, case and advocate Michele,,442,48056
2243, the expert Halis, the expert Cassandra,,261,17244
2244, a court designated by Arnold, a court designated by Robert,,25689,6911
2245, by the applicant Harrington, by the applicant Michele,,25915,48056
2246, by the applicant Olmo, by the applicant Stacey,,6972,32175
2247, by the respondent van, by the respondent Charles,,3889,8444
2248, by the applicant Bülent, by the applicant Cheyenne,,290,22217
2249, was represented by Klaus, was represented by Cynthia,,666,36005
2250, by the applicant Lowry, by the applicant Shaun,,610,328
2251, was represented by Göran, was represented by Kelli,,4011,13890
2252, was represented by McKell, was represented by Debra,,437,4946
2253, by the respondent Kuris, by the respondent Karla,,261,4123
2254, a court designated by Berninger, a court designated by Denise,,48607,885
2255, a court designated by Raphael, a court designated by Courtney,,49707,2191
2256, a court designated by Holst, a court designated by Pamela,,296,7896
2257, by the applicant's representative Kovler, by the applicant's representative Kylie,,2146,466
2258, by the applicant's representative Berner, by the applicant's representative Kimberly,,1216,314
2259, the expert Nadine, the expert Jeffery,,460,1771
2260, the expert Charpentier, the expert Abigail,,1321,647
2261, the expert Casadevall, the expert Alyssa,,42089,66
2262, the expert Jean, the expert Michael,,13089,6277
2263, a court designated by Howard, a court designated by Cody,,15197,48545
2264, was represented by Guillaume, was represented by Aimee,,2123,70
2265, the expert Clerides, the expert Gabriella,,1487,5021
2266, by the respondent Nur, by the respondent Cheryl,,321,1190
2267, by the applicant's representative Enver, by the applicant's representative Colton,,332,1299
2268, by the respondent Youlten, by the respondent Micheal,,1866,267
2269, by the applicant Siv, by the applicant Jeanne,,400,570
2270, by the respondent Canpolat, by the respondent Kaitlyn,,255,13931
2271, by the respondent Justices, by the respondent Cynthia,,1271,36005
2272, was represented by Bruno, was represented by Derek,,38370,36312
2273, the expert Gemici, the expert Eileen,,74,257
2274, by the applicant Emilia, by the applicant Jeffery,,21829,1771
2275, by the respondent Foighel, by the respondent Micheal,,2955,267
2276, was represented by Borgers, was represented by Alexis,,398,261
2277, by the applicant's representative Andersson, by the applicant's representative Rhonda,,1665,18782
2278, a court designated by Lindström, a court designated by Darrell,,46816,11436
2279, the expert Hofer, the expert Yesenia,,254,23364
2280, by the respondent Beer, by the respondent Melissa,,36619,38994
2281, a court designated by Isaksson, a court designated by Gabrielle,,20897,4415
2282, case and advocate Marian, case and advocate Sara,,38005,31336
2283, a court designated by Kalan, a court designated by Tammy,,266,2577
2284, by the applicant's representative Governor, by the applicant's representative Heather,,15636,37083
2285, case and advocate Erbay, case and advocate Jasmine,,32442,35760
2286, by the applicant's representative auditeur, by the applicant's representative Alyssa,,321,66
2287, by the applicant's representative Per, by the applicant's representative Robin,,3545,22463
2288, the expert Bertagnoli, the expert Rachael,,10424,4696
2289, case and advocate Alfred, case and advocate Thomas,,24179,7195
2290, by the applicant's representative Beygo, by the applicant's representative Desiree,,2184,70
2291, by the respondent Palomo, by the respondent Kimberly,,19216,314
2292, the expert Menaf, the expert Tiffany,,2320,50177
2293, by the applicant's representative Boyle, by the applicant's representative Tracey,,282,32175
2294, by the applicant Nørgaard, by the applicant Caitlyn,,47973,13931
2295, the expert Villiger, the expert Kerri,,8047,363
2296, case and advocate McKenna, case and advocate Sherri,,13685,363
2297, by the respondent Ladewig, by the respondent Yolanda,,28015,7447
2298, by the applicant's representative Krause, by the applicant's representative Tammy,,2327,2577
2299, by the applicant Tran, by the applicant Tammy,,266,2577
2300, by the applicant Urban, by the applicant Ricky,,24517,49557
2301, the expert Yalgın, the expert Cheyenne,,19806,22217
2302, by the respondent Dogru, by the respondent Cynthia,,579,36005
2303, case and advocate Eaton, case and advocate Kristina,,13078,1758
2304, case and advocate Zofia, case and advocate Aimee,,571,70
2305, was represented by Schindler, was represented by Loretta,,2146,893
2306, the expert Calvert, the expert Kimberly,,1748,314
2307, the expert Hart, the expert Michael,,14089,6277
2308, by the respondent Xanthi, by the respondent Katelyn,,5801,79
2309, by the applicant's representative Clerk, by the applicant's representative John,,28568,2516
2310, by the applicant's representative Traja, by the applicant's representative Duane,,6362,1351
2311, by the applicant Briz, by the applicant Denise,,21100,885
2312, a court designated by Martinie, a court designated by Danielle,,466,282
2313, by the applicant's representative Sune, by the applicant's representative Bonnie,,2517,10633
2314, by the respondent Tugay, by the respondent Jacqueline,,333,4115
2315, was represented by Menteş, was represented by Alyssa,,9663,66
2316, case and advocate Meischberger, case and advocate Jacqueline,,24423,4115
2317, was represented by Shane, was represented by Amanda,,40771,33811
2318, by the applicant's representative Denise, by the applicant's representative Ricardo,,885,15916
2319, the expert Jaggard, the expert Caitlyn,,472,13931
2320, by the applicant's representative Elif, by the applicant's representative Pamela,,338,7896
2321, by the respondent Lindgren, by the respondent Jeffery,,40920,1771
2322, by the applicant Affairs, by the applicant Joseph,,17528,10092
2323, the expert General, the expert Carol,,4214,7618
2324, by the applicant's representative Gault, by the applicant's representative Heidi,,1923,13535
2325, the expert McCrudden, the expert Desiree,,3354,70
2326, was represented by Dalia, was represented by Caleb,,571,43705
2327, the expert Böke, the expert Jacqueline,,413,4115
2328, a court designated by Mike, a court designated by Mark,,10035,4744
2329, by the respondent Veuillet, by the respondent Rebekah,,27525,1240
2330, was represented by McConnell, was represented by Paula,,41009,42006
2331, case and advocate Janas, case and advocate Stacy,,284,1974
2332, the expert Palme, the expert Brandi,,1405,74
2333, by the applicant Hans, by the applicant Amy,,16137,22138
2334, a court designated by Kingshill, a court designated by Kimberly,,18610,314
2335, the expert Zys, the expert Jenna,,656,13685
2336, case and advocate Michaelides, case and advocate Kimberly,,1487,314
2337, by the respondent Kindlund, by the respondent Samantha,,45815,36412
2338, by the respondent Mandal, by the respondent Alexis,,14363,261
2339, by the applicant Hammern, by the applicant Rhonda,,79,18782
2340, the expert der, the expert Stephanie,,1784,38150
2341, a court designated by Morey, a court designated by Dustin,,90,249
2342, a court designated by Schwab, a court designated by Doris,,357,261
2343, by the applicant's representative för, by the applicant's representative Victoria,,10647,16225
2344, by the applicant's representative Andy, by the applicant's representative Joseph,,21130,10092
2345, a court designated by Kathoon, a court designated by Pamela,,3508,7896
2346, case and advocate Vallens, case and advocate Sylvia,,561,13917
2347, case and advocate Jambrek, case and advocate Alyssa,,18415,66
2348, by the respondent Kotowski, by the respondent Kathryn,,15767,36618
2349, by the respondent Corbett, by the respondent Cindy,,3592,38574
2350, by the applicant's representative Blume, by the applicant's representative Samantha,,2123,36412
2351, was represented by Franz, was represented by Joseph,,36373,10092
2352, case and advocate Treacy, case and advocate Kayla,,1974,4123
2353, the expert Section, the expert Gary,,5238,18975
2354, a court designated by Şaban, a court designated by Priscilla,,23818,6077
2355, by the respondent Berndt, by the respondent Cindy,,7064,38574
2356, by the applicant's representative Alejandro, by the applicant's representative Micheal,,33998,267
2357, a court designated by Tingle, a court designated by Audrey,,33202,5292
