,clean,corrupted,corrupted_hard,correct_idx,incorrect_idx
1944, by the respondent Nursal, by the respondent Jacqueline,,282,4470
1945, by the applicant's representative Marxer, by the applicant's representative Tamara,,263,3301
1946, was represented by Kidd, was represented by Ashley,,40144,20899
1947, by the applicant Stock, by the applicant Joshua,,10500,20700
1948, by the applicant's representative Eldem, by the applicant's representative Erika,,368,28716
1949, by the respondent Cinel, by the respondent Jacqueline,,20538,4470
1950, by the applicant's representative Pisk, by the applicant's representative Shelly,,1984,12810
1951, by the applicant Chancellor, by the applicant Ryan,,19477,6047
1952, by the respondent Kozik, by the respondent Mallory,,1134,652
1953, a court designated by Board, a court designated by Scott,,5926,4746
1954, a court designated by Herne, a court designated by Melinda,,710,22261
1955, was represented by Yesevi, was represented by Gabriela,,72,10304
1956, case and advocate Groer, case and advocate Kellie,,263,494
1957, by the applicant Gloor, by the applicant Erika,,2675,28716
1958, by the respondent Galli, by the respondent Krista,,72,64
1959, by the respondent Emberland, by the respondent Melinda,,1044,22261
1960, case and advocate Schroeter, case and advocate Kristina,,2357,1437
1961, by the respondent Ferhan, by the respondent Sabrina,,7637,22267
1962, a court designated by Friedensberg, a court designated by Adriana,,3900,2271
1963, by the applicant's representative Esim, by the applicant's representative Alisha,,320,19388
1964, by the respondent Zeynel, by the respondent Rachael,,417,3010
1965, by the applicant's representative Broadhead, by the applicant's representative Deanna,,2256,7697
1966, the expert Stubbings, the expert Darryl,,654,75
1967, by the respondent Ress, by the respondent Brianna,,408,7697
1968, the expert Halit, the expert Vicki,,270,72
1969, case and advocate Rémi, case and advocate Colleen,,11632,20042
1970, case and advocate State, case and advocate Keith,,1812,14926
1971, a court designated by Hasibeder, a court designated by Yvonne,,5702,710
1972, by the applicant's representative Lynas, by the applicant's representative Kristi,,292,72
1973, by the respondent Buergenthal, by the respondent Mikayla,,34728,5031
1974, by the respondent Agneta, by the respondent Alyssa,,64,64
1975, was represented by Leuba, was represented by Belinda,,22013,22261
1976, a court designated by Potiez, a court designated by Reginald,,89,67
1977, case and advocate Hacer, case and advocate Jacqueline,,11736,4470
1978, was represented by Kliza, was represented by Marissa,,23638,13808
1979, by the respondent Georgios, by the respondent Johnathan,,4267,6696
1980, by the applicant Emilio, by the applicant Alejandro,,952,47983
1981, the expert Donner, the expert Mathew,,1008,6391
1982, by the applicant Alfonso, by the applicant Ebony,,26666,1647
1983, was represented by Georg, was represented by Jerry,,6850,13075
1984, the expert Neverdi, the expert Kristin,,10989,259
1985, was represented by Lech, was represented by Monique,,354,2350
1986, the expert Navy, the expert Danny,,8565,15105
1987, the expert Valentin, the expert Zachary,,259,560
1988, by the applicant Gerda, by the applicant Terri,,6814,380
1989, case and advocate Pilar, case and advocate Annette,,1794,48115
1990, a court designated by Schwering, a court designated by Kristie,,1586,494
1991, the expert Toğay, the expert Jermaine,,323,5718
1992, case and advocate Ian, case and advocate Billy,,12930,15890
1993, the expert Dickens, the expert Margaret,,46167,19579
1994, the expert Marszał, the expert Makayla,,41615,5031
1995, by the applicant's representative Collins, by the applicant's representative Andrew,,14006,6858
1996, by the applicant's representative Tarcan, by the applicant's representative Kristina,,5171,1437
1997, a court designated by Jolanta, a court designated by Tricia,,4910,33577
1998, by the applicant's representative Lehmann, by the applicant's representative Brandi,,9038,72
1999, case and advocate Sami, case and advocate Jeanette,,72,5857
2000, the expert Karin, the expert Albert,,38802,9966
2001, by the applicant's representative civiles, by the applicant's representative Zachary,,274,560
2002, case and advocate Lloyd, case and advocate Samuel,,22361,17100
2003, was represented by Malcolm, was represented by Mark,,20002,2940
2004, a court designated by Willers, a court designated by Micheal,,364,282
2005, by the applicant's representative Dennis, by the applicant's representative Nicole,,16902,25176
2006, the expert Methi, the expert Sherry,,72,563
2007, case and advocate Howarth, case and advocate Brittney,,11999,1681
2008, case and advocate Ordorika, case and advocate Stacie,,9232,494
2009, a court designated by Kane, a court designated by Carolyn,,20055,43450
2010, a court designated by LJ, a court designated by Rhonda,,41,13533
2011, by the applicant Korcz, by the applicant Maureen,,26691,49851
2012, by the respondent Colin, by the respondent Kathryn,,18373,48674
2013, by the respondent Göthlin, by the respondent Mckenzie,,2815,26389
2014, by the applicant's representative Jacobson, by the applicant's representative Kristina,,1559,1437
2015, by the applicant's representative Dudek, by the applicant's representative Annette,,988,48115
2016, case and advocate Naif, case and advocate Vicki,,361,72
2017, the expert Bonello, the expert Terrence,,18798,6784
2018, by the applicant's representative Trippel, by the applicant's representative Collin,,46357,259
2019, the expert Costas, the expert Kelli,,292,23225
2020, a court designated by Zaleski, a court designated by Cheyenne,,4106,29727
2021, by the applicant Brunhart, by the applicant Tanya,,18647,34183
2022, the expert Crago, the expert Madeline,,3839,4470
2023, by the respondent Penry, by the respondent Tanya,,563,34183
2024, by the applicant's representative Grahn, by the applicant's representative Sheri,,21116,72
2025, by the applicant Godbold, by the applicant Felicia,,36575,33577
2026, the expert his, the expert Jeffrey,,465,19627
2027, a court designated by Kandemir, a court designated by Abigail,,343,603
2028, by the applicant Fennelly, by the applicant Tracie,,6148,494
2029, by the applicant's representative Paulsen, by the applicant's representative Debra,,6248,430
2030, a court designated by Birol, a court designated by Krista,,3225,64
2031, by the respondent Urbanek, by the respondent Colleen,,988,20042
2032, the expert COOPER, the expert Debra,,31054,430
2033, a court designated by Perry, a court designated by Erin,,14105,28894
2034, was represented by Nicolet, was represented by Caitlin,,1616,2815
2035, by the applicant's representative Bagge, by the applicant's representative Stacey,,469,25415
2036, by the respondent Mondragon, by the respondent Sherri,,25753,380
2037, by the respondent Feal, by the respondent Kelli,,2287,23225
2038, by the applicant's representative Brooke, by the applicant's representative Joshua,,46459,20700
2039, by the applicant Hanh, by the applicant Jeanette,,71,5857
2040, by the applicant's representative Raisa, by the applicant's representative Brianna,,9160,7697
2041, by the applicant's representative Altun, by the applicant's representative Sherry,,403,563
2042, by the respondent Erdem, by the respondent Kelsey,,368,4397
2043, a court designated by Bindman, a court designated by Caitlin,,805,2815
2044, by the respondent Boye, by the respondent Brandi,,68,72
2045, a court designated by Edgar, a court designated by Justin,,29166,10799
2046, by the applicant Mürsel, by the applicant Rebekah,,741,993
2047, was represented by Yiğit, was represented by Gabriela,,270,10304
2048, by the respondent Dybo, by the respondent Felicia,,2127,33577
2049, by the applicant Fazia, by the applicant Darryl,,544,75
2050, by the respondent forces, by the respondent Sarah,,3386,10490
2051, by the applicant Victor, by the applicant Jesse,,12622,18033
2052, the expert Hurtaud, the expert Desiree,,3885,68
2053, case and advocate Alkes, case and advocate Mackenzie,,5209,26389
2054, by the applicant Madame, by the applicant Richard,,43116,6219
2055, by the applicant's representative Durmaz, by the applicant's representative Katelyn,,1031,77
2056, case and advocate Diran, case and advocate Tasha,,272,14715
2057, case and advocate Christensen, case and advocate Tara,,49195,37723
2058, case and advocate Suruç, case and advocate Yolanda,,16175,5282
2059, was represented by Home, was represented by Stephanie,,5995,26085
2060, by the applicant's representative Casado, by the applicant's representative Kristi,,4533,72
2061, a court designated by Caron, a court designated by Zachary,,261,560
2062, the expert Christos, the expert Joanne,,418,21952
2063, by the respondent Tok, by the respondent Sarah,,9453,10490
2064, case and advocate Demski, case and advocate Kristi,,20545,72
2065, the expert Teitgen, the expert Tracie,,5235,494
2066, by the respondent Aycan, by the respondent Marissa,,5171,13808
2067, by the applicant's representative Ilhami, by the applicant's representative Darryl,,72,75
2068, by the applicant's representative Jovin, by the applicant's representative Priscilla,,259,5049
2069, case and advocate Alan, case and advocate Stephen,,12246,7970
2070, the expert Carrère, the expert Roberta,,35979,64
2071, the expert McFarlane, the expert Colleen,,49344,20042
2072, was represented by Zeilinger, was represented by Alyssa,,3889,64
2073, case and advocate Rydz, case and advocate Jocelyn,,89,6213
2074, was represented by Fuertes, was represented by Kaitlin,,274,2815
2075, a court designated by Elisabet, a court designated by Yvonne,,8380,710
2076, a court designated by Weh, a court designated by Jeanette,,71,5857
2077, a court designated by Gardel, a court designated by Eduardo,,417,13109
2078, by the applicant Barney, by the applicant Teresa,,41921,34405
2079, was represented by Fidan, was represented by Stacey,,27610,25415
2080, by the applicant Spitzer, by the applicant Caitlin,,10557,2815
2081, a court designated by Detective, a court designated by Edward,,20220,10443
2082, by the respondent Linke, by the respondent Tonya,,365,64
2083, the expert Husain, the expert Zachary,,391,560
2084, a court designated by Kurzac, a court designated by Gail,,49897,603
2085, by the respondent Civil, by the respondent Jason,,7511,8982
2086, a court designated by Regan, a court designated by Kayla,,1030,5031
2087, by the applicant Sikorski, by the applicant Rebekah,,4106,993
2088, was represented by Baynal, was represented by Darryl,,282,75
2089, by the applicant Elvin, by the applicant Kristy,,7114,88
2090, the expert Ellez, the expert Krystal,,36858,7757
2091, the expert Commander, the expert Diane,,13353,26542
2092, by the applicant's representative Runham, by the applicant's representative Rhonda,,2763,13533
2093, was represented by Copp, was represented by Annette,,381,48115
