,clean,corrupted,corrupted_hard,correct_idx,incorrect_idx
2068, a court designated by Maciej, a court designated by Felicia,,56547,24024
2069, case and advocate Kaymış, case and advocate Hayley,,125042,3179
2070, a court designated by Kotowski, a court designated by Erika,,28284,40454
2071, was represented by Cabała, was represented by Darryl,,21526,75
2072, a court designated by Eleonor, a court designated by Bridget,,54037,455
2073, was represented by Harrington, was represented by Tanya,,4805,24074
2074, a court designated by Shaw, a court designated by Anthony,,35185,20696
2075, by the applicant's representative Bahri, by the applicant's representative Melinda,,461,17416
2076, was represented by Elif, was represented by Jillian,,333,1103
2077, by the respondent Webbs, by the respondent Madeline,,1279,4834
2078, by the respondent Inga, by the respondent Kristopher,,6743,16940
2079, case and advocate Enez, case and advocate Krystal,,54406,13946
2080, by the respondent Koç, by the respondent Meagan,,3131,18345
2081, a court designated by Maria, a court designated by Derek,,23016,42323
2082, a court designated by Marta, a court designated by Selena,,64,7157
2083, by the respondent Okur, by the respondent Kristina,,324,2210
2084, a court designated by Erwin, a court designated by Kristin,,7526,258
2085, the expert İlkay, the expert Lonnie,,352,10810
2086, case and advocate Jacquat, case and advocate Janice,,72983,558
2087, by the applicant's representative Cihan, by the applicant's representative Mandy,,56888,13331
2088, was represented by Tuncer, was represented by Darryl,,261,75
2089, case and advocate Kereem, case and advocate Yvonne,,336,28952
2090, the expert Heaton, the expert Doris,,23535,285
2091, by the applicant's representative Nacic, by the applicant's representative Kaylee,,93157,8501
2092, case and advocate Gladstone, case and advocate Jillian,,10812,1103
2093, was represented by Andrzej, was represented by Shelia,,45794,35929
2094, by the respondent Ruiz, by the respondent Jose,,89883,10860
2095, by the applicant Lyon, by the applicant Cynthia,,55201,74571
2096, a court designated by Judge, a court designated by Andrew,,20207,13615
2097, by the applicant Stefanelli, by the applicant Tamara,,20508,5059
2098, by the applicant's representative Randolph, by the applicant's representative Sarah,,85752,20445
2099, case and advocate Kamil, case and advocate Abigail,,20933,84206
2100, a court designated by Myer, a court designated by Kelsey,,261,92467
2101, case and advocate Beitlich, case and advocate Colton,,6772,777
2102, by the applicant's representative Levin, by the applicant's representative Nicole,,66877,44030
2103, by the applicant's representative Traest, by the applicant's representative Tamara,,477,5059
2104, by the respondent Hülya, by the respondent Brandy,,96099,13331
2105, was represented by City, was represented by Michele,,4311,73306
2106, by the applicant Atiman, by the applicant Brianna,,39210,12642
2107, by the applicant's representative Vladimiro, by the applicant's representative Mckenzie,,8698,13536
2108, by the respondent Phuoc, by the respondent Cheyenne,,509,25136
2109, the expert Thaler, the expert Vickie,,13111,645
2110, case and advocate Cichoń, case and advocate Alisha,,19150,64
2111, by the applicant Kazimierz, by the applicant Reginald,,65343,67
2112, case and advocate Skoog, case and advocate Cheyenne,,538,25136
2113, by the applicant's representative Juul, by the applicant's representative Kayla,,360,4260
2114, case and advocate Marschall, case and advocate Yolanda,,541,9817
2115, by the applicant's representative Heller, by the applicant's representative Susan,,92793,29933
2116, the expert GRABHER, the expert Kaitlyn,,3012,18013
2117, by the applicant's representative Wouters, by the applicant's representative Tonya,,66095,64
2118, by the applicant's representative Tabor, by the applicant's representative Meagan,,4324,18345
2119, the expert Jan, the expert Rodney,,4350,74943
2120, was represented by Nowicki, was represented by Tabitha,,72,64
2121, was represented by Armen, was represented by Jessica,,38378,32367
2122, the expert Interesu, the expert Priscilla,,84,6241
2123, by the applicant Seviş, by the applicant Alisha,,7222,64
2124, a court designated by Karatay, a court designated by Yolanda,,352,9817
2125, by the respondent Ekinci, by the respondent Mackenzie,,48597,56863
2126, case and advocate Karsten, case and advocate Felicia,,15795,24024
2127, was represented by Britt, was represented by John,,63017,3757
2128, by the applicant's representative Şenel, by the applicant's representative Alisha,,301,64
2129, by the applicant Prosecutor, by the applicant Heather,,87328,46263
2130, by the applicant Simon, by the applicant Connie,,21315,96063
2131, by the applicant MacDonald, by the applicant James,,80873,7801
2132, by the respondent Ozan, by the respondent Kelsey,,276,92467
2133, a court designated by Staughton, a court designated by Kaitlyn,,263,18013
2134, the expert Şenses, the expert Meagan,,4280,18345
2135, by the applicant DIK, by the applicant Kayla,,42,4260
2136, by the respondent Godbold, by the respondent Chelsey,,14824,92467
2137, by the respondent Marchi, by the respondent Kelli,,72,20508
2138, a court designated by Karadayı, a court designated by Makayla,,3777,4260
2139, case and advocate Jersild, case and advocate Darryl,,695,75
2140, a court designated by Tamar, a court designated by Stacey,,15554,55920
2141, the expert Bertucci, the expert Selena,,52369,7157
2142, case and advocate Enver, case and advocate Shelly,,423,11896
2143, case and advocate Gillardin, case and advocate Felicia,,53790,24024
2144, a court designated by Marco, a court designated by Crystal,,34181,27916
2145, the expert Lagergren, the expert Rhonda,,74265,18194
2146, a court designated by Tuan, a court designated by Kristin,,10386,258
2147, was represented by Ferdinand, was represented by William,,92507,12375
2148, case and advocate Farrell, case and advocate Michelle,,85345,32026
2149, a court designated by Patela, a court designated by Wanda,,8294,9817
2150, was represented by Lynagh, was represented by Rhonda,,33756,18194
2151, a court designated by SP, a court designated by Scott,,9256,9815
2152, by the applicant Kayar, by the applicant Chelsey,,277,92467
2153, the expert Koester, the expert Marissa,,5191,21429
2154, by the applicant Clerides, by the applicant Kayla,,3341,4260
2155, case and advocate Perihan, case and advocate Brittney,,56888,3437
2156, by the applicant Vladimir, by the applicant Kathleen,,34911,64063
2157, by the respondent Siggins, by the respondent Caitlin,,51926,3732
2158, case and advocate Birol, case and advocate Tracey,,1080,88
2159, by the applicant Joshua, by the applicant Christopher,,39492,24986
2160, was represented by Rocha, was represented by Kayla,,64,4260
2161, case and advocate Lynas, case and advocate Isabella,,300,71590
2162, the expert Lasse, the expert Jody,,13256,1076
2163, the expert Daniele, the expert Tammy,,24619,2408
2164, by the respondent Lewandowski, by the respondent Yolanda,,28284,9817
2165, by the respondent Hałka, by the respondent Alisha,,4554,64
2166, by the respondent Bönisch, by the respondent Jocelyn,,16053,91509
2167, by the applicant's representative Ulaş, by the applicant's representative Charlene,,124447,34191
2168, the expert Stefania, the expert Marissa,,9166,21429
2169, a court designated by DKK, a court designated by Tamara,,50457,5059
2170, by the applicant Saruhan, by the applicant Gabriela,,69886,8294
2171, was represented by Panek, was represented by Brianna,,1225,12642
2172, by the applicant POHL, by the applicant Jeffery,,13485,722
2173, was represented by Bazeley, was represented by Cheyenne,,3179,25136
2174, a court designated by Selb, a court designated by Karla,,65,4260
2175, by the respondent Bernhardt, by the respondent Joann,,59282,1020
2176, a court designated by Philemon, a court designated by Mikayla,,1645,4260
2177, the expert Flanagan, the expert Debra,,89163,14383
2178, a court designated by Christian, a court designated by Justin,,8876,22467
2179, a court designated by Leşker, a court designated by Rebekah,,7052,1466
2180, the expert Jasper, the expert Carmen,,70484,69958
2181, was represented by Bader, was represented by Lacey,,998,55920
2182, the expert Seton, the expert Sherry,,263,5400
2183, a court designated by Brunner, a court designated by Terri,,1194,461
2184, by the applicant Justices, by the applicant Dwayne,,1216,89562
2185, by the respondent Erbil, by the respondent Joanne,,48838,20368
2186, by the applicant's representative Torgny, by the applicant's representative Yvonne,,3834,28952
2187, by the applicant's representative parents, by the applicant's representative Michael,,6562,7937
2188, by the respondent Riera, by the respondent Kendra,,25834,956
2189, the expert for, the expert Mary,,369,10244
2190, case and advocate Berner, case and advocate Zachary,,261,658
2191, a court designated by Buhl, a court designated by Annette,,95174,78728
2192, by the applicant's representative Dietmar, by the applicant's representative Zachary,,5612,658
2193, by the respondent Angela, by the respondent Herbert,,37143,57363
2194, by the applicant's representative Çatak, by the applicant's representative Melinda,,68728,17416
2195, by the applicant's representative Olbrich, by the applicant's representative Katelyn,,713,77
2196, was represented by Education, was represented by Gregory,,11668,42969
2197, a court designated by Bernhard, a court designated by Mariah,,18703,19310
2198, by the applicant's representative Traja, by the applicant's representative Misty,,5580,88
2199, a court designated by İsmet, a court designated by Mikayla,,295,4260
2200, was represented by Conroy, was represented by Rhonda,,3352,18194
2201, by the applicant Aydan, by the applicant Angelica,,35155,3001
2202, the expert Wass, the expert Cheryl,,74519,79837
2203, by the respondent James, by the respondent Anthony,,7801,20696
2204, by the respondent Carol, by the respondent Keith,,10252,31502
2205, was represented by Cristina, was represented by Jesse,,99114,39171
2206, by the applicant's representative Bösch, by the applicant's representative Jermaine,,21062,68
2207, by the respondent Donald, by the respondent Joseph,,9453,15115
2208, a court designated by Gaukur, a court designated by Kaitlyn,,68317,18013
2209, by the applicant Annino, by the applicant Tonya,,3313,64
2210, was represented by Schlumpf, was represented by Katelyn,,69,77
